x,y,insect.M.distribution170t1.2_PA2_RUN2 logistic values
73.899,42.4236,0.51261353
31.9863,-31.4955,0.5
75.5176,40.162,0.5329194
9.177,40.6294,0.4664187
145.7,79.7,0.47000661
116.3,78.5,0.47723413
142.5,76.1,0.4936786
148.3,75.7,0.4952221
117.9,75.1,0.4649761
70.9,74.3,0.46749574
21.9,72.7,0.4586065
65.1,67.5,0.46356663
40.1,66.5,0.46489152
79.5,65.1,0.46688703
76.7,64.7,0.46401072
75.9,64.5,0.46401072
69.3,62.3,0.5841909
64.3,59.5,0.5416092
70.1,59.1,0.56132394
112.5,57.7,0.5434239
33.9,55.3,0.48460862
28.3,54.9,0.4783284
32.5,54.7,0.47956017
-1.89999999999998,54.5,0.4832156
47.3,53.5,0.50046825
53.9,51.9,0.49925733
35.9,49.5,0.4765908
-12.9,44.9,0.47347948
47.9,44.7,0.47413972
-15.9,44.3,0.472799
22.5,42.9,0.47499147
81.3,40.9,0.5225194
71.5,40.5,0.50528604
39.3,39.3,0.47700378
86.9,39.3,0.49499515
-10.1,38.3,0.51118296
16.7,38.1,0.4715965
66.3,38.1,0.49405336
-26.3,37.7,0.5367326
-26.5,36.1,0.5256367
-30.3,35.9,0.51296216
-20.3,33.7,0.5868239
13.5,33.1,0.48652902
15.9,32.9,0.4822739
-16.1,30.9,0.57550323
106.5,29.3,0.5175465
-26.5,28.1,0.5030648
7.30000000000001,25.7,0.4887472
-50.5,22.9,0.49624282
-45.3,19.5,0.49303427
-54.1,18.9,0.4962906
-18.3,18.3,0.491464
104.5,17.3,0.49490073
-55.7,16.3,0.46124753
36.7,13.1,0.48449036
1.30000000000001,9.3,0.4953387
-38.1,8.69999999999999,0.48201674
-17.5,8.5,0.50085324
-25.1,5.5,0.48281282
16.3,5.3,0.47980747
-27.9,1.3,0.46450382
-29.7,0.899999999999991,0.4631515
-29.5,0.299999999999997,0.4631515
40.7,0.0999999999999943,0.45699883
6.70000000000002,-1.5,0.4699638
-30.1,-1.90000000000001,0.46197778
27.5,-1.90000000000001,0.46361613
-22.9,-2.10000000000001,0.46830982
33.5,-2.10000000000001,0.45698103
-45.3,-3.5,0.47205064
-47.5,-5.7,0.4684537
39.5,-6.30000000000001,0.45735875
4.90000000000001,-7.10000000000001,0.48156264
-2.09999999999999,-7.30000000000001,0.4889639
45.9,-15.9,0.47740978
44.9,-25.5,0.4790015
41.3,-26.7,0.49271524
-28.3,-27.1,0.48514017
13.5,-28.1,0.50077826
9.70000000000002,-28.7,0.5017459
44.3,-31.1,0.48895025
4.30000000000001,-37.5,0.5358202
40.7,-39.3,0.5224756
-27.3,-40.9,0.5617624
80.5,-41.5,0.5082862
48.7,-42.3,0.5016656
37.1,-44.1,0.5205487
58.1,-45.3,0.5154692
78.7,-50.5,0.51523983
19.9,-50.9,0.48409694
51.7,-51.1,0.50433815
21.3,-51.5,0.4855692
19.7,-52.1,0.48015407
52.1,-53.1,0.5107212
48.1,-53.5,0.5012726
85.5,-55.9,0.49202687
27.3,-58.3,0.49193627
-7.5,-61.3,0.47998363
67.1,-61.5,0.51900774
89.3,-65.7,0.54910195
91.5,-66.9,0.5467918
19.5,-67.1,0.52255917
4.10000000000002,-67.5,0.5523075
22.5,-69.9,0.5535842
