predict,x,y,PC1,PC2,PC3
predict,15.5624,35.4876,-6068.36012826839,3101.5716999759,2607.28562077973
predict,8.3977,34.0762,-7954.70393085724,3885.23329159002,3903.03476364424
predict,-32.0802,-45.4725,3706.73459193511,-6153.41473417207,-913.968094557036
predict,-32.0802,-45.4725,3706.73459193511,-6153.41473417207,-913.968094557036
predict,102.3723,-58.511,250.424086740167,1339.24112898762,-1186.62840617151
predict,10.7859,32.6553,-4786.01602595491,1126.3785097993,1311.74452767604
predict,91.6036,28.9099,1331.61895969174,3016.23332507217,826.945002961671
predict,10.7859,32.6553,-4786.01602595491,1126.3785097993,1311.74452767604
predict,10.7666,32.6534,-4786.01602595491,1126.3785097993,1311.74452767604
predict,29.5466,40.7095,-6292.6425623347,2869.49182449224,3571.13212479367
predict,102.2257,-58.5488,250.424086740167,1339.24112898762,-1186.62840617151
predict,1.5912,-50.8041,4710.42469283865,-9944.80336401102,-1178.52872701735
predict,11.9309,35.4279,-7028.07984367376,4136.57471444622,3584.72265949131
predict,102.3723,-58.511,250.424086740167,1339.24112898762,-1186.62840617151
predict,-20.1369,14.1948,2882.23991557619,-1725.87588945928,253.283758920147
predict,102.3523,-58.5012,250.424086740167,1339.24112898762,-1186.62840617151
predict,102.2298,-58.5503,250.424086740167,1339.24112898762,-1186.62840617151
predict,91.1668,29.8358,1331.95136226977,3025.84325229239,827.184847553769
predict,11.9309,35.4279,-7028.07984367376,4136.57471444622,3584.72265949131
predict,11.9309,35.4279,-7028.07984367376,4136.57471444622,3584.72265949131
predict,-32.0802,-45.4725,3706.73459193511,-6153.41473417207,-913.968094557036
predict,113.3359,47.9227,1090.45503695658,-736.585644340456,-242.729028078735
predict,1.4967,-51.8153,4724.10499259992,-9546.04536591741,-1168.14040377695
predict,-32.0802,-45.4725,3706.73459193511,-6153.41473417207,-913.968094557036
predict,102.3249,-58.4984,250.424086740167,1339.24112898762,-1186.62840617151
predict,-23.3874,10.1504,3941.7523875227,-5262.45518585352,-326.424900324417
predict,10.7842,32.6145,-4786.01602595491,1126.3785097993,1311.74452767604
predict,1.5912,-50.8041,4710.42469283865,-9944.80336401102,-1178.52872701735
predict,1.5912,-50.8041,4710.42469283865,-9944.80336401102,-1178.52872701735
predict,102.2257,-58.5488,250.424086740167,1339.24112898762,-1186.62840617151
predict,102.3863,-58.5007,250.424086740167,1339.24112898762,-1186.62840617151
predict,8.3977,34.0762,-7954.70393085724,3885.23329159002,3903.03476364424
predict,79.3,79.5,5345.90001343717,1492.1347139649,-1065.18351194591
predict,-1.09999999999999,78.5,5188.92790915085,1472.94780744316,-1104.54254912578
predict,101.5,76.5,225.595779901547,-5033.670160176,-2150.93665392603
